Ordering,Experiment Name,Day of Experiment,TIFF Name,Link to Image,KP score,LW score,KC score,XP score,# of Graders Scored,4/4 Graders Agree?,3/4 graders agree,2/4 graders agree,50/50 Split,T/F if na of 50/50 Split,Final Score,Mode
1733,Day28 Cytokines R4,27,20221115mouose4_OD_R_2_0_0000037_Structure_0004,https://drive.google.com/file/d/1dqDdEKV8K5vhV1zZKjlau489xibKn_a6/view?usp=share_link,,0.5,0.5,0.5,3,FALSE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
1734,Day28 Cytokines R4,27,20221115mouose4_OD_R_4_0_0000030_Structure_0001,https://drive.google.com/file/d/1H6rUq7jDdXawvJ6G-dnpSaZNNsBA-xtW/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1735,Day28 Cytokines R4,27,20221115mouose4_OD_R_4_0_0000030_Structure_0002,https://drive.google.com/file/d/1G3TFhpP1LE1HUefCeRI49UkaD_pXfaMX/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1736,Day28 Cytokines R4,27,20221115mouose4_OD_R_4_0_0000030_Structure_0003,https://drive.google.com/file/d/1KQ8UG2D237Oeab28G0h1ohYGQvuuoR98/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1737,Day28 Cytokines R4,27,20221115mouose4_OD_R_4_0_0000030_Structure_0004,https://drive.google.com/file/d/19gSoEpMRchW0AmNa38IyJ1JxFVk2AOE9/view?usp=share_link,0,0,0,0,4,TRUE,TRUE,TRUE,FALSE,FALSE,0,0
1738,Day28 Cytokines R4,27,20221115mouse5_OD_R_2_0_0000030_Structure_0001,https://drive.google.com/file/d/1TRwyDh_1OVPDULhhX6WXlrT3llJ0ZuH0/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1739,Day28 Cytokines R4,27,20221115mouse5_OD_R_2_0_0000030_Structure_0002,https://drive.google.com/file/d/1FjUzVMTURNhUAS-8FyVAcUPgWIGYSi4j/view?usp=share_link,,0.5,0.5,0,3,FALSE,FALSE,TRUE,FALSE,FALSE,0.5,0.5
1740,Day28 Cytokines R4,27,20221115mouse5_OD_R_2_0_0000030_Structure_0003,https://drive.google.com/file/d/1Y9r8WgFLl4cBy8vVaECKC9qX4f_sGwxz/view?usp=share_link,,0,0,0.5,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1741,Day28 Cytokines R4,27,20221115mouse5_OD_R_2_0_0000030_Structure_0004,https://drive.google.com/file/d/1QTfZrIano83ZOb-j49OTUs7MjLT56ST1/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1742,Day28 Cytokines R4,27,20221115mouse5_OD_R_4_0_0000037_Structure_0001,https://drive.google.com/file/d/145G6riGXMefxf-Vn472MgBdQSV8sti8t/view?usp=share_link,0,0,0,0,4,TRUE,TRUE,TRUE,FALSE,FALSE,0,0
1743,Day28 Cytokines R4,27,20221115mouse5_OD_R_4_0_0000037_Structure_0002,https://drive.google.com/file/d/1m1cWNctPw0ysH27i6L6-vbjafT9p6idX/view?usp=share_link,0,0,,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1744,Day28 Cytokines R4,27,20221115mouse5_OD_R_4_0_0000037_Structure_0003,https://drive.google.com/file/d/18x27fuF2ln17VCPKt44HAakRg9MPfxBK/view?usp=share_link,0,0,0,0,4,TRUE,TRUE,TRUE,FALSE,FALSE,0,0
1745,Day28 Cytokines R4,27,20221115mouse5_OD_R_4_0_0000037_Structure_0004,https://drive.google.com/file/d/1Fta1xFrHkBKh1vynQg4rECIirhHTBBds/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1746,Day28 Cytokines R4,27,20221115mouse6_OD_R_2_0_0000030_Structure_0001,https://drive.google.com/file/d/1gxofR-rGhTsX8FzcBSjJATXX1nVsNFwm/view?usp=share_link,,2,2,3,3,FALSE,FALSE,TRUE,FALSE,FALSE,2,2
1747,Day28 Cytokines R4,27,20221115mouse6_OD_R_2_0_0000030_Structure_0002,https://drive.google.com/file/d/1gL5_A-Hwkcp5zxzqyShIJc9rtfJDFMRZ/view?usp=share_link,,2,2,3,3,FALSE,FALSE,TRUE,FALSE,FALSE,2,2
1748,Day28 Cytokines R4,27,20221115mouse6_OD_R_2_0_0000030_Structure_0003,https://drive.google.com/file/d/1eLacSRF1AlWWnr3GjhTH-vo9iq1EpYlu/view?usp=share_link,,3,3,3,3,FALSE,TRUE,TRUE,FALSE,FALSE,3,3
1749,Day28 Cytokines R4,27,20221115mouse6_OD_R_2_0_0000030_Structure_0004,https://drive.google.com/file/d/1omjrST46JzqyDts6gJvG3cLc2GxM3tkM/view?usp=share_link,,4,4,3,3,FALSE,FALSE,TRUE,FALSE,FALSE,4,4
1750,Day28 Cytokines R4,27,20221115mouse6_OD_R_4_0_0000037_Structure_0001,https://drive.google.com/file/d/1KjNU5K-VbM2HsXAORmBncWzm64_mTlsl/view?usp=share_link,,1,1,2,3,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
1751,Day28 Cytokines R4,27,20221115mouse6_OD_R_4_0_0000037_Structure_0002,https://drive.google.com/file/d/1-PTb1w-ltZaWRyuFx5vGTRDKWt8xV07-/view?usp=share_link,2,1,2,2,4,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
1752,Day28 Cytokines R4,27,20221115mouse6_OD_R_4_0_0000037_Structure_0003,https://drive.google.com/file/d/1vjvsp-yBC3y5WBYhqKS1Q5WCAON3m-E3/view?usp=share_link,,0.5,2,2,3,FALSE,FALSE,TRUE,FALSE,FALSE,2,2
1753,Day28 Cytokines R4,27,20221115mouse6_OD_R_4_0_0000037_Structure_0004,https://drive.google.com/file/d/1GHmG_KZd_BAN3__nK1nQUksagpX7JqNF/view?usp=share_link,,2,2,3,3,FALSE,FALSE,TRUE,FALSE,FALSE,2,2
1754,Day28 Cytokines R4,27,20221115mouse7_OD_R_2_0_0000037_Structure_0001,https://drive.google.com/file/d/1fvwkBtt5n2agekngnhEcFCLodcg6AN4j/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1755,Day28 Cytokines R4,27,20221115mouse7_OD_R_2_0_0000037_Structure_0002,https://drive.google.com/file/d/1ttUhcwTpb54yTzdmKOYuAr2dehTjlibZ/view?usp=share_link,,0,0.5,0.5,3,FALSE,FALSE,TRUE,FALSE,FALSE,0.5,0.5
1756,Day28 Cytokines R4,27,20221115mouse7_OD_R_2_0_0000037_Structure_0003,https://drive.google.com/file/d/1nn_QokGhv7sj9y-PdChgWgrYnE6U8WWV/view?usp=share_link,0,0,,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1757,Day28 Cytokines R4,27,20221115mouse7_OD_R_2_0_0000037_Structure_0004,https://drive.google.com/file/d/1S6HWiPS6DnfnQb1HzOWdBBVntiOaican/view?usp=share_link,,0,0.5,0.5,3,FALSE,FALSE,TRUE,FALSE,FALSE,0.5,0.5
1758,Day28 Cytokines R4,27,20221115mouse7_OD_R_4_0_0000030_Structure_0001,https://drive.google.com/file/d/1kD8MoQT3LBv9d18d9llFPHOT5CtQHhw6/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1759,Day28 Cytokines R4,27,20221115mouse7_OD_R_4_0_0000030_Structure_0002,https://drive.google.com/file/d/1vLqS1SlBplC6qs5uVXSF7mRL0L6-43Uv/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1760,Day28 Cytokines R4,27,20221115mouse7_OD_R_4_0_0000030_Structure_0003,https://drive.google.com/file/d/1OaZh_B9fHxwnG5aMU6C4AWJqxaE_oqA9/view?usp=share_link,0,0,,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1761,Day28 Cytokines R4,27,20221115mouse7_OD_R_4_0_0000030_Structure_0004,https://drive.google.com/file/d/1A0G-qUu5EBHFXoJiO7cjOTvZj-38YgUE/view?usp=share_link,0,0,0,0,4,TRUE,TRUE,TRUE,FALSE,FALSE,0,0
1762,Day28 Cytokines R4,27,20221115mouse8_OD_R_2_0_0000030_Structure_0001,https://drive.google.com/file/d/1IO34CtrAQGxsObtQkdrdivXx0th7B8wG/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1763,Day28 Cytokines R4,27,20221115mouse8_OD_R_2_0_0000030_Structure_0002,https://drive.google.com/file/d/1ZFdUjQcqgo1DgA5Kbt-eosTz7FfR_gBP/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1764,Day28 Cytokines R4,27,20221115mouse8_OD_R_2_0_0000030_Structure_0003,https://drive.google.com/file/d/1RSxS93KdTGureUw3ni8aZtTGqAhaPYnZ/view?usp=share_link,,0,0.5,0.5,3,FALSE,FALSE,TRUE,FALSE,FALSE,0.5,0.5
1765,Day28 Cytokines R4,27,20221115mouse8_OD_R_2_0_0000030_Structure_0004,https://drive.google.com/file/d/1wfMkgkTSpuNhy978eXtxANyOmKXZi9ec/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1766,Day28 Cytokines R4,27,20221115mouse8_OD_R_4_0_0000037_Structure_0001,https://drive.google.com/file/d/1lU0jcUQlaHK8Gd8TL78dR5sWAvztkqne/view?usp=share_link,0,0,,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1767,Day28 Cytokines R4,27,20221115mouse8_OD_R_4_0_0000037_Structure_0002,https://drive.google.com/file/d/1E6WoxzBg8yHSaOBTus327PMDwvEiMjPt/view?usp=share_link,,0.5,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1768,Day28 Cytokines R4,27,20221115mouse8_OD_R_4_0_0000037_Structure_0003,https://drive.google.com/file/d/1priFJeolN5hK4DIjYa6rE3fi4jvdI-WF/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1769,Day28 Cytokines R4,27,20221115mouse8_OD_R_4_0_0000037_Structure_0004,https://drive.google.com/file/d/1H55eYkrA6c1tm86PosCiv0uPhxWqng7s/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1770,Day28 Cytokines R4,27,20221115mouse9_OD_R_2_0_0000037_Structure_0001,https://drive.google.com/file/d/1rQb-Itfp3z4LZJrXeEG6oEHb_BOBTf8o/view?usp=share_link,,0.5,0.5,0.5,3,FALSE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
1771,Day28 Cytokines R4,27,20221115mouse9_OD_R_2_0_0000037_Structure_0002,https://drive.google.com/file/d/1z5B4QAwE91y0o-n0iqYKunRkBCaheVo3/view?usp=share_link,,0,1,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
1772,Day28 Cytokines R4,27,20221115mouse9_OD_R_2_0_0000037_Structure_0003,https://drive.google.com/file/d/15zX6ef51yHpg8iJlUI2o547cP9C3-lft/view?usp=share_link,1,1,0.5,1,4,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
1773,Day28 Cytokines R4,27,20221115mouse9_OD_R_2_0_0000037_Structure_0004,https://drive.google.com/file/d/121Wmz6P5yaU3ZpKG7H8Y1BnJ8rbs30yA/view?usp=share_link,0.5,1,0.5,0.5,4,FALSE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
1774,Day28 Cytokines R4,27,20221115mouse9_OD_R_4_0_0000030_Structure_0001,https://drive.google.com/file/d/1EPAk3qs8Pooh-j0yFmqKEfl-abWTAjiH/view?usp=share_link,,0.5,0.5,0.5,3,FALSE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
1775,Day28 Cytokines R4,27,20221115mouse9_OD_R_4_0_0000030_Structure_0002,https://drive.google.com/file/d/1yvxRAMF6saRzs7nJeFS4LTycisPVCEJ2/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1776,Day28 Cytokines R4,27,20221115mouse9_OD_R_4_0_0000030_Structure_0003,https://drive.google.com/file/d/1OieKhxJVxKqrDo9n3WhYfv_DuOnvkGHQ/view?usp=share_link,0.5,0.5,,0.5,3,FALSE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
1777,Day28 Cytokines R4,27,20221115mouse9_OD_R_4_0_0000030_Structure_0004,https://drive.google.com/file/d/1R0P5b-jRDn4Iuiy2AX34gnFuQ2DbLlzH/view?usp=share_link,,0.5,0.5,0.5,3,FALSE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
1778,Day28 Cytokines R5,2,20221215mouse1_OD_R_2_0_0000002_Structure_0001,https://drive.google.com/file/d/1RgmXrLu48OEcZ5uWfEBI0i3LH5GIB46d/view?usp=share_link,,0.5,0.5,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,0.5,0.5
1779,Day28 Cytokines R5,2,20221215mouse1_OD_R_2_0_0000002_Structure_0002,https://drive.google.com/file/d/1AxaMCD6buCTJ4Vq4Ak5oGgtii63h3pHv/view?usp=share_link,1,1,1,1,4,TRUE,TRUE,TRUE,FALSE,FALSE,1,1
1780,Day28 Cytokines R5,2,20221215mouse1_OD_R_2_0_0000002_Structure_0003,https://drive.google.com/file/d/1NZ-zO7PCJpjNd8UB_hWqmhU4XQa58dPq/view?usp=share_link,1,1,,1,3,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
1781,Day28 Cytokines R5,2,20221215mouse1_OD_R_2_0_0000002_Structure_0004,https://drive.google.com/file/d/1CAZQ_yuUVyM-n7N8fCBeQBaYc9EUMu1r/view?usp=share_link,1,1,1,1,4,TRUE,TRUE,TRUE,FALSE,FALSE,1,1
1782,Day28 Cytokines R5,2,20221215mouse1_OD_R_4_0_0000009_Structure_0001,https://drive.google.com/file/d/1ltBFPV9sp7CjzITkdScCu9tALvH4dPrh/view?usp=share_link,1,0.5,,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
1783,Day28 Cytokines R5,2,20221215mouse1_OD_R_4_0_0000009_Structure_0002,https://drive.google.com/file/d/1S_1-mg-9Iu430J6fJgMUzbmvZNcgnv84/view?usp=share_link,,1,0.5,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
1784,Day28 Cytokines R5,2,20221215mouse1_OD_R_4_0_0000009_Structure_0003,https://drive.google.com/file/d/16KSBfj8HIGyqqSfDjRlkiH0m0UT0EiNf/view?usp=share_link,2,2,2,2,4,TRUE,TRUE,TRUE,FALSE,FALSE,2,2
1785,Day28 Cytokines R5,2,20221215mouse1_OD_R_4_0_0000009_Structure_0004,https://drive.google.com/file/d/19QXbdMdInGoWY4qRxOc8TQoISjlQe_No/view?usp=share_link,1,1,1,1,4,TRUE,TRUE,TRUE,FALSE,FALSE,1,1
1786,Day28 Cytokines R5,2,20221215mouse2_OD_R_2_0_0000009_Structure_0001,https://drive.google.com/file/d/1EQXpRO7F_8esq1p1RnfMyUTfvhfixuR-/view?usp=share_link,,0.5,4,4,3,FALSE,FALSE,TRUE,FALSE,FALSE,4,4
1787,Day28 Cytokines R5,2,20221215mouse2_OD_R_2_0_0000009_Structure_0002,https://drive.google.com/file/d/1Swrte_kVizSM_X-FaH_FgAnC3aY9kNLs/view?usp=share_link,,4,4,4,3,FALSE,TRUE,TRUE,FALSE,FALSE,4,4
1788,Day28 Cytokines R5,2,20221215mouse2_OD_R_2_0_0000009_Structure_0003,https://drive.google.com/file/d/1iTCGOm4TOR82pMMbA6uPizsxTMTsXl3h/view?usp=share_link,,4,4,4,3,FALSE,TRUE,TRUE,FALSE,FALSE,4,4
1789,Day28 Cytokines R5,2,20221215mouse2_OD_R_2_0_0000009_Structure_0004,https://drive.google.com/file/d/1vS_GZJTPJRaHnGSG-F74JVUzEzMo66QR/view?usp=share_link,,4,4,4,3,FALSE,TRUE,TRUE,FALSE,FALSE,4,4
1790,Day28 Cytokines R5,2,20221215mouse2_OD_R_4_0_0000002_Structure_0001,https://drive.google.com/file/d/13ZmsOPHk5gcxQfalUMyHPpLHLYsIYTf8/view?usp=share_link,2,1,1,1,4,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
1791,Day28 Cytokines R5,2,20221215mouse2_OD_R_4_0_0000002_Structure_0002,https://drive.google.com/file/d/1Ju64U1EekG5kDd_3kCg8Li2CZz2F76vH/view?usp=share_link,,1,1,2,3,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
1792,Day28 Cytokines R5,2,20221215mouse2_OD_R_4_0_0000002_Structure_0003,https://drive.google.com/file/d/17ynFuqowy7PiCdCYC9S7zF1a-jsqRRQh/view?usp=share_link,3,2,2,2,4,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
1793,Day28 Cytokines R5,2,20221215mouse2_OD_R_4_0_0000002_Structure_0004,https://drive.google.com/file/d/1MiUjJ9rADXPlGjrJ-gb-ieb2jguHYzyg/view?usp=share_link,3,1,2,2,4,FALSE,FALSE,TRUE,FALSE,FALSE,2,2
1794,Day28 Cytokines R5,2,20221215mouse4_OD_R_2_0_0000002_Structure_0001,https://drive.google.com/file/d/1GVfNYmybyyTBT5DYDf8XDd6bt0KPAHNx/view?usp=share_link,,1,1,1,3,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
1795,Day28 Cytokines R5,2,20221215mouse4_OD_R_2_0_0000002_Structure_0002,https://drive.google.com/file/d/1xo-s00PoqURTJjrBJeFe5ORBmWjfpg14/view?usp=share_link,,2,1,2,3,FALSE,FALSE,TRUE,FALSE,FALSE,2,2
1796,Day28 Cytokines R5,2,20221215mouse4_OD_R_2_0_0000002_Structure_0003,https://drive.google.com/file/d/1qjmCMzG3UkbyYCcBI1d5X8C6jrX21plh/view?usp=share_link,,2,2,3,3,FALSE,FALSE,TRUE,FALSE,FALSE,2,2
1797,Day28 Cytokines R5,2,20221215mouse4_OD_R_2_0_0000002_Structure_0004,https://drive.google.com/file/d/1PCk5aWV-GMSSY_GGb2HmRTHbHnXCbXVU/view?usp=share_link,,2,2,2,3,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
1798,Day28 Cytokines R5,2,20221215mouse4_OD_R_4_0_0000009_Structure_0001,https://drive.google.com/file/d/1ePSneVw2YBNmEfJVjgyj7AxUgwuoUnnl/view?usp=share_link,,1,0.5,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
1799,Day28 Cytokines R5,2,20221215mouse4_OD_R_4_0_0000009_Structure_0002,https://drive.google.com/file/d/1NdA60HyW4KQX0rGFKEhWH0PwozDcF0QD/view?usp=share_link,0,0,,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1800,Day28 Cytokines R5,2,20221215mouse4_OD_R_4_0_0000009_Structure_0003,https://drive.google.com/file/d/1qnMUtbu6DKBa60n_dL6MQeT3eMm9Hk6T/view?usp=share_link,,2,2,2,3,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
1801,Day28 Cytokines R5,2,20221215mouse4_OD_R_4_0_0000009_Structure_0004,https://drive.google.com/file/d/1WcF6xhFO1NgkQRmUKJVqvbLufwQDg0ty/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1802,Day28 Cytokines R5,2,20221215mouse5_OD_R_2_0_0000009_Structure_0001,https://drive.google.com/file/d/1nP2nyaeeYCgHHC9YizdlTmDyC8A0JtTK/view?usp=share_link,2,1,,2,3,FALSE,FALSE,TRUE,FALSE,FALSE,2,2
1803,Day28 Cytokines R5,2,20221215mouse5_OD_R_2_0_0000009_Structure_0002,https://drive.google.com/file/d/15aB0scpiRIcUqfGj4OekTQk9i661Ydtk/view?usp=share_link,2,2,1,2,4,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
1804,Day28 Cytokines R5,2,20221215mouse5_OD_R_2_0_0000009_Structure_0003,https://drive.google.com/file/d/1iMjOr4Mhtd2bOOYOtiup1WQFlmDOB7bO/view?usp=share_link,,2,2,2,3,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
1805,Day28 Cytokines R5,2,20221215mouse5_OD_R_2_0_0000009_Structure_0004,https://drive.google.com/file/d/102Tv01-kp3JpbMzKAanQj8PUUixrWS0w/view?usp=share_link,1,2,1,1,4,FALSE,TRUE,TRUE,FALSE,FALSE,1,1
1806,Day28 Cytokines R5,2,20221215mouse5_OD_R_4_0_0000002_Structure_0001,https://drive.google.com/file/d/1PJxpAVyTo_0dc3iPvGcnqosqnOb8Jnts/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1807,Day28 Cytokines R5,2,20221215mouse5_OD_R_4_0_0000002_Structure_0002,https://drive.google.com/file/d/1qjnbsbMUlv6V5-uO8toyw9eKx9lVisEf/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1808,Day28 Cytokines R5,2,20221215mouse5_OD_R_4_0_0000002_Structure_0003,https://drive.google.com/file/d/1ENkogJLrbg6LObPBCau4Pv9h8vm0cJs-/view?usp=share_link,,0,0,2,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1809,Day28 Cytokines R5,2,20221215mouse5_OD_R_4_0_0000002_Structure_0004,https://drive.google.com/file/d/1FgdYtO9O3P96x6UsmcxkK97wafDRgaC-/view?usp=share_link,,0.5,0.5,0.5,3,FALSE,TRUE,TRUE,FALSE,FALSE,0.5,0.5
1810,Day28 Cytokines R5,2,20221215mouse6_OD_R_2_0_0000002_Structure_0001,https://drive.google.com/file/d/1OMe6YudFIsu-Oll74bex0fEaJTa7gGsG/view?usp=share_link,,2,2,3,3,FALSE,FALSE,TRUE,FALSE,FALSE,2,2
1811,Day28 Cytokines R5,2,20221215mouse6_OD_R_2_0_0000002_Structure_0002,https://drive.google.com/file/d/1meBFUJhLCU24tOHknvXXRRVvqtZI_ypR/view?usp=share_link,3,2,,3,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,3
1812,Day28 Cytokines R5,2,20221215mouse6_OD_R_2_0_0000002_Structure_0003,https://drive.google.com/file/d/11NMhhoezUFHDTzJ61s5wA7GTTgZDIozZ/view?usp=share_link,4,3,3,4,4,FALSE,FALSE,TRUE,TRUE,FALSE,4,4
1813,Day28 Cytokines R5,2,20221215mouse6_OD_R_2_0_0000002_Structure_0004,https://drive.google.com/file/d/1txXzdk4M85Ynpp-rMlcKeN55GMykwuCd/view?usp=share_link,,2,2,2,3,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
1814,Day28 Cytokines R5,2,20221215mouse6_OD_R_4_0_0000009_Structure_0001,https://drive.google.com/file/d/1O_BNCxXu81tN0L7FLkUNu4NbEJbI2sdr/view?usp=share_link,0,0,,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1815,Day28 Cytokines R5,2,20221215mouse6_OD_R_4_0_0000009_Structure_0002,https://drive.google.com/file/d/1Kxp4wT7G-3beJVtrUAe7IJxmBLOyq5oo/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1816,Day28 Cytokines R5,2,20221215mouse6_OD_R_4_0_0000009_Structure_0003,https://drive.google.com/file/d/1QCnT6n57LLybTTPhyxkpXCc-DdWsmeQR/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1817,Day28 Cytokines R5,2,20221215mouse6_OD_R_4_0_0000009_Structure_0004,https://drive.google.com/file/d/1XSyXyxoD7NxhuWSHbxxBPOmiVpdJXH1A/view?usp=share_link,,0,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1818,Day28 Cytokines R5,2,20221215mouse7_OD_R_2_0_0000009_Structure_0001,https://drive.google.com/file/d/1Na1HbbhYvm5P3p4_tkGNrJQXp3a7sxRV/view?usp=share_link,2,3,,3,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,3
1819,Day28 Cytokines R5,2,20221215mouse7_OD_R_2_0_0000009_Structure_0002,https://drive.google.com/file/d/1aBCX0orybfAbqpBl2BE6nLhcBVIP0VSo/view?usp=share_link,2,4,3,4,4,FALSE,FALSE,TRUE,FALSE,FALSE,4,4
1820,Day28 Cytokines R5,2,20221215mouse7_OD_R_2_0_0000009_Structure_0003,https://drive.google.com/file/d/107510VPyaMnA5OqdNfQ7l4OLKzlacHp7/view?usp=share_link,2,2,3,3,4,FALSE,FALSE,TRUE,TRUE,FALSE,2,2
1821,Day28 Cytokines R5,2,20221215mouse7_OD_R_2_0_0000009_Structure_0004,https://drive.google.com/file/d/1oRB3mDDYEd3bOHMhPRInmUNGdhJHF5aq/view?usp=share_link,,3,3,3,3,FALSE,TRUE,TRUE,FALSE,FALSE,3,3
1822,Day28 Cytokines R5,2,20221215mouse7_OD_R_4_0_0000002_Structure_0001,https://drive.google.com/file/d/1n0S59U0OPeReQjzC11ICvgG4P3DpQed7/view?usp=share_link,1,0.5,0.5,2,4,FALSE,FALSE,TRUE,FALSE,FALSE,0.5,0.5
1823,Day28 Cytokines R5,2,20221215mouse7_OD_R_4_0_0000002_Structure_0002,https://drive.google.com/file/d/1k_Q7ypxGNgDzNrLf9LijQrYu0DFe0xu2/view?usp=share_link,,0.5,0.5,2,3,FALSE,FALSE,TRUE,FALSE,FALSE,0.5,0.5
1824,Day28 Cytokines R5,2,20221215mouse7_OD_R_4_0_0000002_Structure_0003,https://drive.google.com/file/d/1zaKy8xVkdeM85YGIt5wiysCCMpUEjn9R/view?usp=share_link,,2,2,2,3,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
1825,Day28 Cytokines R5,2,20221215mouse7_OD_R_4_0_0000002_Structure_0004,https://drive.google.com/file/d/1rJGDuu5stT58t2i6DCN9chY9qnBiWH_w/view?usp=share_link,,2,2,2,3,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
1826,Day28 Cytokines R5,2,20221215mouse8_OD_R_2_0_0000002_Structure_0001,https://drive.google.com/file/d/1fuyar_Z2x3yRMw_WDA4XBxyAPo230ghy/view?usp=share_link,,2,2,3,3,FALSE,FALSE,TRUE,FALSE,FALSE,2,2
1827,Day28 Cytokines R5,2,20221215mouse8_OD_R_2_0_0000002_Structure_0002,https://drive.google.com/file/d/1wysgKUZdnZuxGrGHP27MOIgsgpyqW-jx/view?usp=share_link,,3,3,3,3,FALSE,TRUE,TRUE,FALSE,FALSE,3,3
1828,Day28 Cytokines R5,2,20221215mouse8_OD_R_2_0_0000002_Structure_0003,https://drive.google.com/file/d/1XHOv_WQMLJh08PK9RnAh23sJbn6I4m6C/view?usp=share_link,,3,2,3,3,FALSE,FALSE,TRUE,FALSE,FALSE,3,3
1829,Day28 Cytokines R5,2,20221215mouse8_OD_R_2_0_0000002_Structure_0004,https://drive.google.com/file/d/10O9Aqy9yq_SlH9VYL-d2alQbCpvopLmW/view?usp=share_link,3,3,3,3,4,TRUE,TRUE,TRUE,FALSE,FALSE,3,3
1830,Day28 Cytokines R5,2,20221215mouse8_OD_R_4_0_0000009_Structure_0001,https://drive.google.com/file/d/165BtShyGhEyo4L04ZjWV46buoTJXF50q/view?usp=share_link,0,0.5,0,0.5,4,FALSE,FALSE,TRUE,TRUE,FALSE,0,0
1831,Day28 Cytokines R5,2,20221215mouse8_OD_R_4_0_0000009_Structure_0002,https://drive.google.com/file/d/1T5NciN8ZC3mmfUHY_aKSfOY6BDjyEwWp/view?usp=share_link,,2,0,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0,0
1832,Day28 Cytokines R5,2,20221215mouse8_OD_R_4_0_0000009_Structure_0003,https://drive.google.com/file/d/1StpT4SWt8-thL5oK9n94SO0TvtBZ1Bxs/view?usp=share_link,,2,2,2,3,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
