Ordering,Experiment Name,Day of Experiment,TIFF Name,Link to Image,KP/ Grader 1 Score,LW/ Grader 2 Score,KC/ Grader 3 Score,XP/ Grader 4 Score,# of Graders Scored,4/4 Graders Agree?,3/4 graders agree,2/4 graders agree,50/50 Split,T/F if na of 50/50 Split,Final Score,Mode,Notes,,,,,,,,,,,
3567,.,R10hr,20200707mouse6_OD_L_2_0_0000036_Structure_0001 rr 10h,https://drive.google.com/file/d/13Sy70rvjKKebC9G67ZNUA05QngrnNhTk/view?usp=drive_link,1,0.5,0.5,0.5,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
3568,.,R10hr,20200707mouse7_OD_L_2_0_0000026_Structure_0001 rr 10h,https://drive.google.com/file/d/1bdcTsONq6aC_OpUlo9U7rhJEUGRdQUkg/view?usp=drive_link,1,1,0,0.5,4,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,1,,,,,,,,,,,,
3569,.,R10hr,20200707mouse9_OD_L_2_0_0000026_Structure_0001 rr10h,https://drive.google.com/file/d/1lkjuoB-b2O1u0lm8V1Xu6Fm2KINyW80y/view?usp=drive_link,0,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
3570,.,R10hr,20200707mouse10_OD_L_2_0_0000036_Structure_0001 rr10h,https://drive.google.com/file/d/1VxlfWsrqi21JNZFJ33Z3q2h1UWplVoeJ/view?usp=drive_link,1,1,1,1,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,1,,,,,,,,,,,,
3571,.,R Day1,20200707mouse3_OD_L_2_0_0000046_Structure_0001 rr1,https://drive.google.com/file/d/1bMV1byi7eS9OatZblvd2_Z0xNPX2dMrM/view?usp=drive_link,0.5,0.5,0.5,0.5,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
3572,.,R Day1,20200707mouse4_OD_L_2_0_0000056_Structure_0001 rr1,https://drive.google.com/file/d/1Z_HXyQDshB-YgRNQrq6Nf5kTatobzTHh/view?usp=drive_link,0.5,0.5,0.5,0.5,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
3573,.,R Day1,20200707mouse5_OD_L_2_0_0000046_Structure_0001 rr1,https://drive.google.com/file/d/19FiNSwz0tLgINxyQDUJ2nCERgdVHWB8r/view?usp=drive_link,1,2,1,1,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,1,,,,,,,,,,,,
3574,.,R Day1,20200707mouse9_OD_L_2_0_0000046_Structure_0001 rr1,https://drive.google.com/file/d/1ePtyj798By32eDTThUHo48yftq4bO5kJ/view?usp=drive_link,0.5,0.5,0.5,0.5,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
3575,.,R Day2,20200707mouse3_OD_L_2_0_0000066_Structure_0001 rr2,https://drive.google.com/file/d/1SYmZ_CjwBICTSRA4-1dYjTy4eqLD-T5Q/view?usp=drive_link,0.5,1,0.5,0.5,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
3576,.,R Day2,20200707mouse4_OD_L_2_0_0000076_Structure_0001 rr2,https://drive.google.com/file/d/1QQj7LAvzB6K1wQ_fl_67ADaThbom5wiH/view?usp=drive_link,1,1,0.5,1,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,1,,,,,,,,,,,,
3577,.,R Day2,20200707mouse5_OD_L_2_0_0000066_Structure_0001 rr2,https://drive.google.com/file/d/11fnI-fiuE4MxgEQ6VUn6lRTRUkncSQzM/view?usp=drive_link,1,1,0.5,1,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,1,,,,,,,,,,,,
3578,.,R Day2,20200707mouse6_OD_L_2_0_0000076_Structure_0001 rr2,https://drive.google.com/file/d/1A5ljRUODq2EaMi9uvx7SYZfLH8dZYBDf/view?usp=drive_link,1,1,0.5,1,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,1,,,,,,,,,,,,
3579,.,R Day2,20200707mouse8_OD_L_2_0_0000076_Structure_0001 rr2,https://drive.google.com/file/d/1wwxxsiSdXnL33ocCrg0Oj3PTzMEFIFKD/view?usp=drive_link,1,1,0.5,1,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,1,,,,,,,,,,,,
3580,.,R Day2,20200707mouse9_OD_L_2_0_0000066_Structure_0001 rr2,https://drive.google.com/file/d/1MmB5FXDMY-GNBuhOZ6TipuI3zQek26vC/view?usp=drive_link,1,1,0.5,1,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,1,,,,,,,,,,,,
3581,.,R Day2,20200707mouse10_OD_L_2_0_0000076_Structure_0001 rr2,https://drive.google.com/file/d/189xGxa5m7XIVDLp3SUXVNWfVtTuYX4oG/view?usp=drive_link,1,2,1,2,4,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,1,,,,,,,,,,,,
3582,.,R baseline,20200714mouse1_OD_L_2_0_0000006_Structure_0001 rr0,https://drive.google.com/file/d/1TbdsBKdteOseB3yEurFtWCNCq7IlEKQw/view?usp=drive_link,0,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
3583,.,R baseline,20200714mouse2_OD_L_2_0_0000016_Structure_0001 rr0,https://drive.google.com/file/d/1bMC9wuSzbmRHVW4SmB3Bx8vlAZHjmdM8/view?usp=drive_link,0,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
3584,.,R baseline,20200714mouse3_OD_L_2_0_0000006_Structure_0001 rr0,https://drive.google.com/file/d/15OMrTUb_BUHDahZK6mogsQfqy9nIkwne/view?usp=drive_link,0,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
3585,.,R baseline,20200714mouse4_OD_L_2_0_0000016_Structure_0001 rr0,https://drive.google.com/file/d/1ksjADkcbsv6Qx8pCr3c8cZtLOQayYM9n/view?usp=drive_link,0,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
3586,.,R baseline,20200714mouse5_OD_L_2_0_0000016_Structure_0001 rr0,https://drive.google.com/file/d/12JzoAON6eySYQh1XL2sjC_ENtTdV9jpk/view?usp=drive_link,0,0,0.5,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
3587,.,R baseline,20200714mouse6_OD_L_2_0_0000006_Structure_0001 rr0,https://drive.google.com/file/d/1kgDYR8RmOiVubDzXOVr7cJwYyyN3-dj2/view?usp=drive_link,0,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
3588,.,R baseline,20200714mouse7_OD_L_2_0_0000016_Structure_0001 rr0,https://drive.google.com/file/d/1XO3S-GyVs-icgbrnqUgOGpJ2BWTZGSuI/view?usp=drive_link,0,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
3589,.,R baseline,20200714mouse8_OD_L_2_0_0000006_Structure_0001 rr0,https://drive.google.com/file/d/172Wj5q1gh8_0D7EV-QC4dADzptMBn1cu/view?usp=drive_link,0,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
3590,.,R baseline,20200714mouse9_OD_L_2_0_0000016_Structure_0001 rr0,https://drive.google.com/file/d/1tu0MeYisnpdqdWmSFIlmjeyZ-3iDkF59/view?usp=drive_link,0,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
3591,.,R baseline,20200714mouse10_OD_L_2_0_0000006_Structure_0001 rr0,https://drive.google.com/file/d/1G3p3nJwLDgeGSsFajiHepcmMSLHuiasi/view?usp=drive_link,0,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
3592,.,R baseline,20200714mouse11_OD_L_2_0_0000016_Structure_0001 rr0,https://drive.google.com/file/d/1G7oRJszVJwFV6L4SA8l7y8-rLG-P-MXh/view?usp=drive_link,0,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
3593,.,R baseline,20200714mouse12_OD_L_2_0_0000006_Structure_0001 rr0,https://drive.google.com/file/d/1RSwBy1U2UoVXQeEu-DmoRgh7OzPEwkj2/view?usp=drive_link,0,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
3594,.,R 10hr,20200714mouse1_OD_L_2_0_0000043_Structure_0001 rr10h,https://drive.google.com/file/d/1qX27PUpWojm0dWPndOiYtDln1l4dEz-Y/view?usp=drive_link,0,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
3595,.,R 10hr,20200714mouse2_OD_L_2_0_0000026_Structure_0001 rr10h,https://drive.google.com/file/d/1VZzsngfCbGHZCqGsg6Je4j8MKpLyMuK0/view?usp=drive_link,0.5,0.5,0.5,0.5,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
3596,.,R 10hr,20200714mouse3_OD_L_2_0_0000036_Structure_0001 rr10h,https://drive.google.com/file/d/1U7X6RW1g1unwtYrb3_Mrtib1Weox726c/view?usp=drive_link,0,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
3597,.,R 10hr,20200714mouse4_OD_L_2_0_0000026_Structure_0001 rr10h,https://drive.google.com/file/d/1ERAvZPByrp0u07aEe7ief45PMawo603B/view?usp=drive_link,0,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
3598,.,R 10hr,20200714mouse5_OD_L_2_0_0000036_Structure_0001 rr10h,https://drive.google.com/file/d/1hf7xoQYQcT0e-GRCMlnQ1LOC1uYDapEv/view?usp=drive_link,0.5,0.5,0.5,0.5,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
3599,.,R 10hr,20200714mouse6_OD_L_2_0_0000026_Structure_0001 rr10h,https://drive.google.com/file/d/1Dqu22e_H_6SCMwM8OUc0y4YZmBRroir0/view?usp=drive_link,0.5,0.5,0.5,0.5,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
3600,.,R 10hr,20200714mouse7_OD_L_2_0_0000036_Structure_0001 rr10h,https://drive.google.com/file/d/1xJP-GOErR7IIEBtLYgx3YuNI-35N97_p/view?usp=drive_link,0.5,0.5,0.5,0.5,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
3601,.,R 10hr,20200714mouse8_OD_L_2_0_0000026_Structure_0001 rr10h,https://drive.google.com/file/d/1zk8zjNwny7s2qiMbymgabnpokfncqIEL/view?usp=drive_link,0.5,0.5,0,0.5,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
3602,.,R 10hr,20200714mouse9_OD_L_2_0_0000036_Structure_0001 rr10h,https://drive.google.com/file/d/10-bVpslkG3kPbAhtCkbsxvSFGfr0aOmJ/view?usp=drive_link,0.5,0.5,0.5,0.5,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
3603,.,R 10hr,20200714mouse10_OD_L_2_0_0000026_Structure_0001 rr10h,https://drive.google.com/file/d/1AuQRhSKvgNIlzckYYPD_SV9ThH0gHroR/view?usp=drive_link,0.5,0.5,0.5,0.5,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
3604,.,R 10hr,20200714mouse11_OD_L_2_0_0000026_Structure_0001 rr10h,https://drive.google.com/file/d/1iNPgOqsJBDd4TRdhBNiZ3vFHsEb8IqMQ/view?usp=drive_link,1,1,1,1,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,1,,,,,,,,,,,,
3605,.,R Day1,20200714mouse3_OD_L_2_0_0000056_Structure_0001 rr1,https://drive.google.com/file/d/167UPlAVxeEp3F5tjwNZ4tF7WRb0n13FR/view?usp=drive_link,1,1,0.5,1,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,1,,,,,,,,,,,,
3606,.,R Day1,20200714mouse4_OD_L_2_0_0000046_Structure_0001 rr1,https://drive.google.com/file/d/1DKzEpfYy-bEbn0aKCVFf-HkQMmJ4AHwj/view?usp=drive_link,0.5,0.5,0.5,0.5,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
3607,.,R Day1,20200714mouse5_OD_L_2_0_0000056_Structure_0001 rr1,https://drive.google.com/file/d/1_RB44G93wzDL7vYhB935upbc2Np0vKUq/view?usp=drive_link,0.5,0.5,0.5,0.5,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
3608,.,R Day1,20200714mouse9_OD_L_2_0_0000056_Structure_0001 rr1,https://drive.google.com/file/d/1ixiscO3-6e-sRklEb6PYsE0DM1J6HmS2/view?usp=drive_link,0.5,0.5,0.5,0.5,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
3609,.,R Day1,20200714mouse11_OD_L_2_0_0000056_Structure_0001 rr1,https://drive.google.com/file/d/1TxykuGnLpZ6BbEKBniYkwjFfnc9DUuSO/view?usp=drive_link,1,1,0.5,1,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,1,,,,,,,,,,,,
3610,.,R Day2,20200714mouse4_OD_L_2_0_0000066_Structure_0001 rr2,https://drive.google.com/file/d/1v4iuJMP3q3hhodDFBtxBHH2K5gn5lDRr/view?usp=drive_link,0,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
3611,.,R Day2,20200714mouse5_OD_L_2_0_0000080_Structure_0001 rr2,https://drive.google.com/file/d/1phc21BvCLT37lm_cUlco06hFN-FjLgTb/view?usp=drive_link,1,1,0.5,1,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,1,,,,,,,,,,,,
3612,.,R Day2,20200714mouse9_OD_L_2_0_0000066_Structure_0001 rr2,https://drive.google.com/file/d/1NaCGnktZSIM44YSYgt-YbfXFxNGIQaGV/view?usp=drive_link,1,1,1,1,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,1,,,,,,,,,,,,
3613,.,R Day2,20200714mouse11_OD_L_2_0_0000066_Structure_0001 rr2,https://drive.google.com/file/d/1LN5P47hsjQUhtF8w2y8xTJRe16LG0GKv/view?usp=drive_link,1,2,1,1,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,1,,,,,,,,,,,,
3614,.,R Day 3,20200729mouse4_OD_L_2_0_0000056_Structure_0001 rr3,https://drive.google.com/file/d/1Hw79HuNcETp0g9oJpiNUwBvQY7j2K4P0/view?usp=drive_link,0.5,0.5,0.5,0.5,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
3615,.,R Day 3,20200729mouse5_OD_L_2_0_0000046_Structure_0001 rr3,https://drive.google.com/file/d/1eAH2qOpvuSo6h-f8sTYVTExEIHYIxuEs/view?usp=drive_link,0,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
3616,.,R Day 3,20200729mouse6_OD_L_2_0_0000046_Structure_0001 rr3,https://drive.google.com/file/d/1cmKBIQVpsoUJHZ0ph0RC8T994SLq5pbn/view?usp=drive_link,0,0.5,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
3617,.,R Day 3,20200729mouse7_OD_L_2_0_0000056_Structure_0001 rr3,https://drive.google.com/file/d/1FYPTjy5YF6BHKYF3882GVsT5lzHEPE0M/view?usp=drive_link,0.5,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
3618,.,R Day 3,20200729mouse8_OD_L_2_0_0000056_Structure_0001 rr3,https://drive.google.com/file/d/1CYDDagzyEgDm-7cWjbnt7KFcO2kfWPgM/view?usp=drive_link,0.5,0.5,0.5,0.5,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
3619,.,R Day 6,20200729mouse4_OD_L_2_0_0000086_Structure_0001 rr6,https://drive.google.com/file/d/1Gw5GQTGlWwimeG1Le5VUGonmLrnYP894/view?usp=drive_link,0.5,1,1,1,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,1,,,,,,,,,,,,
3620,.,R Day 6,20200729mouse5_OD_L_2_0_0000096_Structure_0001 rr6,https://drive.google.com/file/d/1jg-d6dN3aZIEjgq6-sSTgpbuEGkKzYG4/view?usp=drive_link,0,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
3621,.,R Day 6,20200729mouse6_OD_L_2_0_0000086_Structure_0001 rr6,https://drive.google.com/file/d/1niJkKgJXsZW5jPtTRnfxmkmZ37IsZhbm/view?usp=drive_link,2,1,0.5,2,4,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,2,,,,,,,,,,,,
3622,.,R Day 6,20200729mouse7_OD_L_2_0_0000096_Structure_0001 rr6,https://drive.google.com/file/d/17mfSirwB2icnRk1g4iTdybBqxznqvdNy/view?usp=drive_link,0,0,0.5,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
3623,.,R Day 6,20200729mouse8_OD_L_2_0_0000096_Structure_0001 rr6,https://drive.google.com/file/d/1fXFo4dLSozg_cBJ8-2IIs9ZU5Bw_f_re/view?usp=drive_link,0.5,0.5,0.5,0.5,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
3624,.,R Day 7,20200729mouse4_OD_L_2_0_0000116_Structure_0001  rr7,https://drive.google.com/file/d/1HMQldqVormPJXkplxupqedDjVtOgGJ_5/view?usp=drive_link,0.5,0.5,0.5,0.5,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
3625,.,R Day 7,20200729mouse5_OD_L_2_0_0000106_Structure_0001  rr7,https://drive.google.com/file/d/1JH4FbzfA0GyGwlvVo5L9oPYxS8mkn1Ep/view?usp=drive_link,0,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
3626,.,R Day 7,20200729mouse6_OD_L_2_0_0000106_Structure_0001  rr7,https://drive.google.com/file/d/1amj9wNZNH1CbJxcfcLS32Jz-sIflgklh/view?usp=drive_link,2,2,1,2,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,2,,,,,,,,,,,,
3627,.,R Day 7,20200729mouse7_OD_L_2_0_0000116_Structure_0001  rr7,https://drive.google.com/file/d/1O0x5sNUgVC73zTqEdu7tXRwe9rKSFUVU/view?usp=drive_link,1,2,0.5,1,4,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,1,,,,,,,,,,,,
3628,.,R Day 7,20200729mouse8_OD_L_2_0_0000116_Structure_0001  rr7,https://drive.google.com/file/d/10y9twfnVXe8fQ-YIjiPXGJTMVCjMYwUH/view?usp=drive_link,1,0.5,0.5,1,4,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,1,,,,,,,,,,,,
3629,.,R Day 14*,20200729mouse2_OD_L_2_0_0000136_Structure_0001 rr14,https://drive.google.com/file/d/10hTRYH-y81w0xjxaICiPISv3ggugzvJz/view?usp=drive_link,1,1,1,1,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,1,,,,,,,,,,,,
3630,.,R Day 14*,20200729mouse3_OD_L_2_0_0000130_Structure_0001 rr14,https://drive.google.com/file/d/1UDtCD9C8UoORspFKWO0i6ayz-ZhqT4ym/view?usp=drive_link,1,1,1,1,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,1,,,,,,,,,,,,
3631,.,R Day 14*,20200729mouse4_OD_L_2_0_0000136_Structure_0001 rr14,https://drive.google.com/file/d/13NZ5M-kOLXMm3REWRqXelPt55hm3ZG8P/view?usp=drive_link,0.5,1,0.5,0.5,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
3632,.,R Day 14*,20200729mouse5_OD_L_2_0_0000126_Structure_0001 rr14,https://drive.google.com/file/d/1-YbH6i9erMc76WDiAIxr3wOAOCOKqM2p/view?usp=drive_link,0,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
3633,.,R Day 14*,20200729mouse6_OD_L_2_0_0000126_Structure_0001 rr14,https://drive.google.com/file/d/102C9L2yU73yyEifia1k8LQ-YAj9YRF_g/view?usp=drive_link,0.5,0.5,0.5,0.5,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
3634,.,R Day 14*,20200729mouse7_OD_L_2_0_0000136_Structure_0001 rr14,https://drive.google.com/file/d/1ZaIc-OMmXZodU-N06MkOKRWO7QpkJ4wo/view?usp=drive_link,0,0.5,0.5,0.5,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
3635,.,R Day 21*,20200729mouse2_OD_L_2_0_0000156_Structure_0001 RR 21,https://drive.google.com/file/d/1yShUY8ebXNWkKn_NT_sYAQ2Wu6TVtsOz/view?usp=drive_link,1,1,1,1,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,1,,,,,,,,,,,,
3636,.,R Day 21*,20200729mouse4_OD_L_2_0_0000156_Structure_0001 RR 21,https://drive.google.com/file/d/1eGM0QvxnQkAFejff_vaifKCRbeV-eTX9/view?usp=drive_link,0.5,0.5,0.5,0.5,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
3637,.,R Day 21*,20200729mouse5_OD_L_2_0_0000146_Structure_0001 RR 21,https://drive.google.com/file/d/1nXxzsfD3cuQ79e-A5cHJQQwv2yCEEmQf/view?usp=drive_link,0,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
3638,.,R Day 21*,20200729mouse6_OD_L_2_0_0000146_Structure_0001 RR 21,https://drive.google.com/file/d/1A9KLibe6_XEQ-9VwO8IhYZEv958_D1PW/view?usp=drive_link,0.5,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
3639,.,R Day 21*,20200729mouse7_OD_L_2_0_0000156_Structure_0001 RR 21,https://drive.google.com/file/d/1dIBUklZH-wETUVq9bDPiBt41TzHxTCwJ/view?usp=sharing,1,1,0.5,1,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,1,,,,,,,,,,,,
3640,.,R Day 28*,20200729mouse2_OD_L_2_0_0000176_Structure_0001  rr 28,https://drive.google.com/file/d/1bdxX_rvVBP52teOgJwMVF0zcY-3yvEDd/view?usp=drive_link,1,1,0.5,1,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,1,,,,,,,,,,,,
3641,.,R Day 28*,20200729mouse4_OD_L_2_0_0000176_Structure_0001 rr 28,https://drive.google.com/file/d/1_9yUsIrBG1be-7XYf08Eiw67Mh3PWB10/view?usp=drive_link,0,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
3642,.,R Day 28*,20200729mouse5_OD_L_2_0_0000166_Structure_0001 rr 28,https://drive.google.com/file/d/12n4OsqTgqXdeRnd5OwM01lcbk1YHtYT0/view?usp=drive_link,0,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
3643,.,R Day 28*,20200729mouse6_OD_L_2_0_0000166_Structure_0001 rr 28,https://drive.google.com/file/d/14MIjFt7rMGz9xvVZrl4RucJr7tYetwLp/view?usp=drive_link,1,2,0.5,1,4,#NAME?,FALSE,TRUE,#NAME?,#NAME?,#NAME?,1,,,,,,,,,,,,
3644,.,R Day 28*,20200729mouse7_OD_L_2_0_0000176_Structure_0001 rr 28,https://drive.google.com/file/d/1Aon3YoiYScO_9lYkBHWKEKkaN1ir-mr1/view?usp=drive_link,0.5,0.5,0.5,0.5,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0.5,,,,,,,,,,,,
3645,.,R Day 35*,20200729mouse2_OD_L_2_0_0000186_Structure_0001 RR 35,https://drive.google.com/file/d/1KjBh_IEUiQLSTZ8erKLm8_HybGnyetza/view?usp=drive_link,1,2,1,1,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,1,,,,,,,,,,,,
3646,.,R Day 35*,20200729mouse3_OD_L_2_0_0000200_Structure_0001 rr 35,https://drive.google.com/file/d/1WD1L0vWPx0I-7DFySUfpdug0ruKoOJq6/view?usp=drive_link,1,1,1,1,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,1,,,,,,,,,,,,
3647,.,R Day 35*,20200729mouse4_OD_L_2_0_0000186_Structure_0001 rr 35,https://drive.google.com/file/d/153eRfh0KC9BJFaHaIk1O8Up2mZO_TNUs/view?usp=drive_link,0,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
3648,.,R Day 35*,20200729mouse5_OD_L_2_0_0000196_Structure_0001 rr 35,https://drive.google.com/file/d/16Sy_lDQX1L_U3lZyr9Zgdyb_M6YDV5dr/view?usp=drive_link,0,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
3649,.,R Day 35*,20200729mouse6_OD_L_2_0_0000176_Structure_0001 rr 35,https://drive.google.com/file/d/1P421bkWB8G8LAFpKYll_ifHGDbiuOqAP/view?usp=drive_link,1,1,0.5,1,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,1,,,,,,,,,,,,
3650,.,R Day 35*,20200729mouse7_OD_L_2_0_0000206_Structure_0001 rr 35,https://drive.google.com/file/d/10ovnKyCFxMvwqLUatXMYUne-yBlIul0s/view?usp=drive_link,0,0,0,0,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,0,,,,,,,,,,,,
3651,.,R Day 42*,20200729mouse2_OD_L_2_0_0000206_Structure_0001 rr 42,https://drive.google.com/file/d/1Ct-1bsXqUnsLZmlcnVr3Epj8mvMyeCmS/view?usp=drive_link,1,2,1,1,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,1,,,,,,,,,,,,
3652,.,R Day 42*,20200729mouse3_OD_L_2_0_0000220_Structure_0001 rr 42,https://drive.google.com/file/d/15P5NigLVH-myjIS6HQBm6ylicmbNp8og/view?usp=drive_link,1,2,1,1,4,#NAME?,TRUE,TRUE,#NAME?,#NAME?,#NAME?,1,,,,,,,,,,,,
